TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   83.13  103.89   81.84  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
  135.72   48.87 -137.00   0.0003500
TEXTURE AT STRAIN =    0.8500
   2.088   2.713   0.164  <-- length of phase ellipsoid axes
 -177.61    1.13 -137.21  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
  135.64   48.74 -136.90   0.0003500
